-9.217	5.0E-4
-8.7645	0.0015
-8.612	0.0025
-8.364	5.0E-4
-7.6965	0.004
-7.4855	0.0045
-6.6965	0.0065
-5.8705	0.006
-4.825	0.0105
-4.3305	0.0105
-3.8075	0.015
-3.613	0.008
-3.4505	0.0095
-2.9015	0.018
-3.0005	0.013
-3.5755	0.013
-3.115	0.0125
-2.9845	0.011
-2.282	0.015
-1.5355	0.021
-1.32	0.022
-0.8955	0.0255
-1.2085	0.018
-1.1225	0.0215
-1.381	0.022
-1.256	0.0175
-1.0975	0.0165
-1.4485	0.0155
-1.4195	0.017
-1.564	0.0225
-1.496	0.019
-1.3415	0.025
-1.419	0.018
-1.455	0.021
-1.4225	0.015
-1.586	0.02
-0.947	0.023
-1.7755	0.0195
-1.842	0.0165
-1.5785	0.0155
-1.939	0.0145
-2.1765	0.0125
-2.083	0.0125
-2.3125	0.018
-1.9755	0.018
-1.9595	0.016
-1.458	0.018
-1.0195	0.0205
-0.782	0.018
-0.7795	0.0185
-0.869	0.0195
-1.557	0.0225
-1.527	0.016
-1.1925	0.0225
-1.545	0.016
-1.637	0.02
-1.2265	0.0175
-1.2775	0.0165
-1.0915	0.024
-0.9525	0.0255
-0.96	0.02
-0.556	0.025
-0.654	0.022
-0.8945	0.016
-0.6595	0.0225
-0.39	0.024
-0.167	0.0255
-0.1115	0.0235
-5.0E-4	0.024
0.543	0.0315
0.412	0.0365
0.931	0.029
0.8855	0.0385
0.119	0.0255
0.4505	0.0295
0.6195	0.0285
0.268	0.022
0.5595	0.0335
0.1865	0.0245
0.176	0.027
0.193	0.0195
0.6115	0.033
0.723	0.0355
0.865	0.0325
-1.1085	0.0225
-0.903	0.021
-0.9935	0.016
1.0035	0.0355
0.6815	0.0285
1.1485	0.0315
1.1585	0.0295
0.9885	0.025
0.7685	0.0305
1.056	0.028
0.989	0.0305
1.361	0.032
1.2315	0.0275
1.2765	0.0295
1.3475	0.0295
1.107	0.026
0.803	0.033
0.402	0.024
0.863	0.023
0.6675	0.0235
0.5215	0.026
0.974	0.025
0.8555	0.032
1.111	0.041
0.5615	0.025
1.217	0.0295
0.9155	0.0265
1.401	0.036
1.348	0.0315
1.138	0.0315
1.335	0.0315
1.7015	0.028
1.3685	0.0355
1.0485	0.041
1.4275	0.0375
1.3505	0.036
1.9205	0.0325
1.2925	0.027
1.2725	0.0315
1.8005	0.03
1.4365	0.0345
1.7235	0.033
1.685	0.0345
-0.5345	0.022
-0.4985	0.013
0.0345	0.0215
-0.0885	0.03
-0.161	0.0255
1.7325	0.037
1.5355	0.0275
1.7965	0.0355
2.087	0.033
1.9425	0.0335
2.378	0.0285
2.2235	0.031
2.409	0.0365
2.629	0.032
2.6675	0.04
2.8515	0.0355
2.621	0.028
2.7765	0.038
2.873	0.037
2.6445	0.0375
2.872	0.0295
3.036	0.0395
3.4005	0.043
3.1915	0.043
2.8405	0.0465
3.761	0.045
3.5375	0.039
3.8565	0.0465
3.317	0.047
3.4615	0.041
3.221	0.0395
3.4355	0.044
3.391	0.0425
3.4595	0.05
3.1125	0.041
3.437	0.044
3.9495	0.038
3.6645	0.0485
3.933	0.041
3.737	0.04
3.5	0.039
3.514	0.0345
3.842	0.048
4.5915	0.0545
4.9115	0.056
3.5985	0.0415
4.6055	0.053
4.0515	0.04
4.205	0.0555
4.639	0.048
4.518	0.0525
4.502	0.0525
4.5485	0.054
4.5555	0.0515
4.164	0.0415
5.2135	0.066
4.5705	0.052
4.8665	0.054
4.9155	0.056
5.482	0.053
5.294	0.056
5.0915	0.0465
5.501	0.061
4.9465	0.0595
5.102	0.048
5.369	0.0495
5.2905	0.05
4.969	0.0455
5.238	0.05
5.531	0.0565
5.6805	0.06
5.531	0.058
5.1975	0.0505
5.1255	0.059
5.471	0.058
4.7205	0.057
5.072	0.054
5.227	0.051
5.735	0.059
5.6525	0.059
5.087	0.0515
5.3385	0.0505
4.887	0.052
4.9485	0.0465
2.649	0.038
2.1845	0.034
2.4905	0.0355
2.5695	0.0325
2.297	0.0295
1.95	0.03
2.3025	0.0365
4.999	0.0535
4.893	0.0535
5.0065	0.0595
5.332	0.063
4.7375	0.051
4.7105	0.0565
4.856	0.0535
4.781	0.053
5.288	0.0525
5.5135	0.054
5.769	0.068
6.2565	0.056
6.255	0.0585
5.7935	0.0645
6.0755	0.0665
6.118	0.0555
6.3925	0.072
6.053	0.0605
5.9905	0.061
6.008	0.0665
3.484	0.0415
3.5435	0.0425
3.6585	0.0355
3.8925	0.035
3.5945	0.036
3.5135	0.0285
6.1595	0.0565
6.1455	0.0665
5.887	0.07
6.588	0.0715
6.5125	0.065
6.5645	0.07
6.7425	0.064
6.85	0.0735
6.2925	0.064
6.5835	0.063
6.5605	0.0665
6.407	0.055
6.6685	0.0645
6.8385	0.072
7.355	0.0625
7.4475	0.0635
7.1745	0.0655
6.757	0.0635
6.957	0.067
7.009	0.0685
7.073	0.0795
7.2775	0.0735
7.115	0.069
6.909	0.0625
7.15	0.0555
7.1605	0.069
7.1045	0.066
6.863	0.064
7.214	0.0775
6.9125	0.0635
6.447	0.067
6.942	0.067
7.007	0.07
6.804	0.0645
6.567	0.06
6.5465	0.057
6.7705	0.0675
2.932	0.0355
3.7905	0.0385
3.7825	0.0395
3.788	0.042
3.784	0.0375
7.552	0.079
7.7685	0.0675
7.5715	0.0765
7.7345	0.078
7.779	0.071
7.5115	0.076
7.567	0.0695
7.3405	0.068
7.8765	0.076
7.866	0.0645
7.8935	0.071
7.7025	0.07
8.1305	0.0745
7.75	0.0785
8.104	0.0735
7.939	0.065
7.932	0.0615
8.14	0.075
8.2175	0.077
8.327	0.075
7.819	0.071
3.1665	0.04
3.5885	0.039
3.6835	0.039
3.7625	0.0435
3.817	0.042
3.9705	0.0415
3.9645	0.042
7.9155	0.071
8.122	0.07
8.791	0.082
8.511	0.077
8.52	0.073
8.1025	0.069
8.855	0.0835
7.8445	0.073
8.3435	0.079
8.5895	0.0875
8.9275	0.086
7.6465	0.08
8.001	0.0775
6.5175	0.07
7.0375	0.0665
8.292	0.069
7.949	0.082
8.438	0.081
8.822	0.0855
8.079	0.075
9.0505	0.086
8.92	0.085
8.874	0.08
8.5165	0.073
4.6	0.0425
4.538	0.0485
4.413	0.052
8.2625	0.088
8.7565	0.0775
8.5485	0.074
8.598	0.0775
8.6775	0.076
8.7875	0.0795
8.471	0.067
8.1685	0.0755
8.1945	0.0685
8.251	0.0695
8.093	0.07
4.6505	0.0505
5.053	0.0455
4.644	0.0495
4.397	0.0445
4.58	0.048
4.752	0.047
4.9125	0.044
5.057	0.0495
9.031	0.078
9.0475	0.0755
9.583	0.0835
9.492	0.0815
9.3225	0.0835
9.5435	0.086
9.366	0.0885
9.5125	0.0905
9.271	0.077
5.0145	0.0525
8.225	0.0735
8.7885	0.08
9.0475	0.075
9.1415	0.0915
9.312	0.0835
8.738	0.089
8.9915	0.0775
8.872	0.0775
9.0785	0.0895
9.289	0.078
8.8475	0.076
9.3095	0.086
9.073	0.078
8.713	0.073
8.893	0.081
8.901	0.0835
9.3265	0.079
9.406	0.0885
9.667	0.0795
9.466	0.0905
9.204	0.074
9.188	0.086
8.923	0.0745
9.471	0.0725
6.0725	0.05
5.9255	0.0545
5.9485	0.0555
6.6465	0.0635
6.873	0.0645
6.4695	0.054
6.516	0.064
9.0575	0.0905
