-2.2725	0.0245
-1.761	0.0175
-2.2055	0.017
-2.333	0.015
-2.057	0.0215
-1.9595	0.022
-1.9495	0.024
-2.245	0.0195
-1.9325	0.015
-1.977	0.018
-1.661	0.0235
-1.7125	0.019
-1.674	0.023
-1.4095	0.017
-1.728	0.021
-1.7465	0.0175
-1.644	0.0185
-1.596	0.016
-1.9125	0.015
-1.53	0.021
-1.7365	0.0145
-1.3095	0.015
-1.22	0.02
-1.136	0.0215
-1.301	0.0135
-1.2825	0.0145
-1.4885	0.016
-1.246	0.0195
-1.798	0.0145
-1.8495	0.0185
-1.8385	0.018
-1.1995	0.0235
-1.1925	0.022
-0.782	0.0255
-1.2055	0.0225
-0.7105	0.0245
-0.5555	0.028
0.105	0.0355
0.519	0.0325
0.2935	0.032
1.0525	0.0355
1.262	0.037
1.4755	0.037
1.545	0.0395
1.82	0.0415
2.164	0.0395
2.5985	0.049
2.2415	0.0425
2.6765	0.0555
2.809	0.049
3.302	0.048
3.4605	0.0595
3.6255	0.0585
3.9435	0.058
3.955	0.061
4.098	0.0555
3.668	0.0565
4.2115	0.0475
3.5775	0.053
3.9405	0.0595
3.1745	0.045
3.3875	0.041
3.6295	0.044
5.201	0.056
5.703	0.0555
5.136	0.049
5.056	0.0605
4.71	0.0525
2.7135	0.0405
3.0365	0.0515
2.7365	0.0485
3.028	0.039
2.946	0.0355
3.047	0.045
3.5685	0.046
3.3335	0.0455
3.9045	0.0535
4.0635	0.045
4.12	0.0455
4.2795	0.0505
4.786	0.058
4.218	0.0525
3.8855	0.049
4.305	0.047
4.5755	0.058
4.11	0.0535
4.613	0.054
4.7725	0.07
4.6345	0.0575
4.3485	0.0545
4.0935	0.0465
4.809	0.0555
4.087	0.047
3.977	0.0485
4.5115	0.0615
4.361	0.053
4.094	0.062
4.0065	0.056
3.9765	0.0445
4.247	0.055
3.9005	0.0485
3.089	0.054
3.6175	0.055
3.5795	0.0475
3.384	0.0495
3.284	0.055
3.61	0.0605
3.6665	0.0565
3.9945	0.0505
6.226	0.0545
5.537	0.0575
6.1705	0.057
6.4305	0.058
6.247	0.065
6.2765	0.0565
6.21	0.0615
6.4715	0.0655
6.833	0.0655
5.5815	0.0655
5.997	0.068
6.6535	0.0815
6.3295	0.0675
6.969	0.0785
6.617	0.069
7.0645	0.0765
7.224	0.08
7.2155	0.081
7.355	0.0825
7.1395	0.0735
7.341	0.076
7.163	0.065
7.12	0.072
6.4515	0.0745
6.2115	0.0705
6.039	0.0725
6.1145	0.0725
5.4495	0.061
5.166	0.053
4.672	0.052
3.2135	0.04
3.814	0.054
3.7955	0.0485
3.934	0.0445
5.557	0.0625
5.54	0.0555
5.6205	0.0625
6.4095	0.067
6.231	0.0685
6.3095	0.0725
7.0815	0.074
6.6125	0.077
7.259	0.0745
7.91	0.0775
8.2205	0.08
8.223	0.0755
8.316	0.075
8.3855	0.081
8.192	0.076
8.4605	0.074
8.9585	0.083
8.2215	0.0675
8.656	0.0825
8.4595	0.0835
7.733	0.069
8.0895	0.0745
7.7825	0.08
7.698	0.075
7.3655	0.0745
5.542	0.049
5.8525	0.059
5.751	0.07
5.978	0.0755
5.3545	0.056
6.4285	0.075
6.253	0.076
6.3425	0.068
6.3725	0.069
6.424	0.0745
5.6445	0.06
5.8245	0.063
5.7975	0.0575
5.797	0.0585
5.757	0.0625
5.4285	0.0645
5.976	0.0665
5.8425	0.0615
5.7355	0.0625
5.6725	0.0495
5.6455	0.056
5.6335	0.0575
5.681	0.0565
5.5685	0.067
5.704	0.067
10.1845	0.0915
9.8	0.1025
10.0475	0.1015
10.152	0.111
10.2415	0.099
10.1245	0.101
6.2385	0.058
6.436	0.06
6.364	0.061
6.501	0.0655
6.4645	0.064
6.0515	0.0595
6.9385	0.064
6.762	0.0635
6.835	0.0655
6.4255	0.049
6.8325	0.0555
6.579	0.0685
6.7645	0.064
6.6295	0.069
7.2085	0.066
7.263	0.063
7.4795	0.074
7.4765	0.064
7.8995	0.0675
7.404	0.072
7.635	0.0585
8.0385	0.0615
7.4795	0.0675
7.412	0.0675
7.226	0.06
7.1865	0.0695
7.3115	0.061
7.107	0.0635
6.7525	0.0635
6.465	0.057
6.804	0.069
6.8795	0.0685
6.87	0.0655
6.655	0.0635
7.133	0.0595
7.0205	0.0585
6.491	0.0635
6.3455	0.0605
6.258	0.0555
6.8155	0.061
6.8215	0.0725
8.106	0.08
8.2795	0.068
8.4545	0.0715
8.2345	0.077
8.8625	0.083
8.644	0.087
8.8935	0.0815
8.648	0.0905
9.176	0.0945
9.3035	0.0845
9.2765	0.099
9.291	0.0955
9.5385	0.0875
9.1045	0.083
9.3535	0.093
9.023	0.086
9.2885	0.0935
8.925	0.0835
8.8705	0.093
8.459	0.085
7.9575	0.0795
8.398	0.0855
7.9025	0.082
8.042	0.075
8.0335	0.078
8.052	0.083
7.8565	0.0805
7.991	0.0785
8.102	0.0845
10.872	0.1175
10.077	0.0955
10.5765	0.1165
10.399	0.105
10.142	0.1125
9.83	0.092
9.873	0.099
9.5815	0.105
10.11	0.096
9.9955	0.107
10.423	0.1055
10.6285	0.1
10.6125	0.101
10.5545	0.105
10.83	0.116
11.2445	0.12
10.733	0.115
10.342	0.083
10.842	0.1175
10.671	0.1045
10.319	0.0995
10.882	0.0985
10.6535	0.091
9.726	0.088
8.969	0.0865
9.245	0.0975
9.717	0.0815
9.5065	0.0715
10.2825	0.0925
10.0195	0.077
10.0385	0.0725
10.363	0.0805
10.1675	0.083
10.3895	0.091
11.13	0.093
10.921	0.087
10.952	0.0945
11.007	0.0835
11.5895	0.103
11.2245	0.091
11.42	0.086
11.4545	0.0885
10.955	0.0865
11.4395	0.0965
11.467	0.083
11.2245	0.094
11.576	0.0975
11.7095	0.0975
11.668	0.103
11.6285	0.1035
12.059	0.099
11.5475	0.1005
11.697	0.0995
11.726	0.1015
11.1835	0.099
11.6575	0.097
12.0535	0.1045
11.74	0.0965
11.884	0.095
11.6355	0.111
11.363	0.108
11.7845	0.109
11.433	0.1015
10.802	0.1035
10.979	0.0965
10.9605	0.0915
11.1555	0.104
10.8625	0.0885
11.01	0.0975
10.117	0.0995
9.8615	0.086
9.704	0.092
8.413	0.086
8.3455	0.0745
8.3355	0.0805
8.009	0.0675
7.1485	0.0735
7.282	0.0635
7.6915	0.0545
7.675	0.061
7.7115	0.0715
8.2385	0.0635
10.326	0.1045
10.2695	0.0935
9.9085	0.0945
11.6255	0.1015
11.66	0.1065
11.7245	0.1125
13.368	0.119
13.4265	0.1325
13.649	0.1325
13.935	0.1385
13.337	0.119
14.481	0.1445
13.586	0.125
13.8305	0.117
14.139	0.1245
14.27	0.135
13.9625	0.1295
13.985	0.1265
14.012	0.1335
13.771	0.1275
14.078	0.133
13.655	0.1325
13.543	0.141
13.6715	0.1335
13.6075	0.127
13.0965	0.127
13.991	0.1405
13.668	0.146
13.2825	0.124
13.629	0.1325
14.006	0.1345
13.4925	0.124
13.82	0.145
13.314	0.132
12.898	0.1205
13.1165	0.1255
13.0845	0.113
12.951	0.111
13.124	0.125
13.1105	0.108
13.2135	0.1285
12.4685	0.105
11.746	0.098
11.6065	0.087
11.658	0.0915
11.866	0.0955
11.8365	0.0855
10.9155	0.078
11.2255	0.09
10.7585	0.0785
10.497	0.081
9.56	0.082
10.127	0.0835
9.878	0.0825
9.1095	0.0715
9.409	0.0745
7.6865	0.066
7.9345	0.071
7.977	0.07
8.34	0.0785
8.781	0.069
8.8705	0.0675
8.578	0.0685
13.6405	0.126
13.797	0.1335
13.6815	0.1175
14.206	0.129
9.8225	0.085
10.1065	0.088
9.8245	0.0745
10.3675	0.088
12.386	0.093
12.0985	0.1065
12.7305	0.1115
12.5195	0.116
13.8305	0.1095
13.6075	0.114
13.6755	0.1165
13.7065	0.106
12.8905	0.1135
13.066	0.1225
12.9005	0.1075
12.663	0.1145
13.0595	0.117
12.267	0.108
12.0325	0.101
12.099	0.094
12.4155	0.1195
11.1635	0.091
11.1465	0.103
10.8395	0.09
9.4445	0.077
8.3685	0.0655
8.6415	0.0595
8.2535	0.059
9.1555	0.061
9.327	0.0865
9.3075	0.067
9.0975	0.0645
9.3835	0.0755
9.8245	0.0795
10.2125	0.0825
10.1275	0.0855
11.2445	0.094
11.547	0.1
11.089	0.094
11.764	0.102
11.52	0.1005
11.431	0.0955
11.065	0.094
11.204	0.1085
11.5275	0.1115
11.975	0.1215
11.9795	0.107
12.138	0.106
12.0015	0.12
12.0625	0.105
11.35	0.1025
12.108	0.1265
11.666	0.103
12.673	0.1165
12.7455	0.1095
12.548	0.107
12.646	0.105
12.7075	0.1105
12.5905	0.105
13.021	0.114
13.234	0.1145
13.5455	0.1235
13.5375	0.1065
13.441	0.113
13.746	0.123
13.745	0.1195
14.03	0.122
14.4785	0.124
14.828	0.1295
14.834	0.1295
15.108	0.1335
14.9245	0.1365
14.2925	0.129
15.0515	0.1335
14.511	0.1365
14.7115	0.1345
13.949	0.129
14.232	0.1155
16.0025	0.146
15.7945	0.153
15.7785	0.1435
15.392	0.143
15.302	0.1465
